Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Activity ID	Activity Start	Activity Start Zone	Activity Medium	Activity Type	Activity Category-Rep Num	Subject Taxon	Biopart	Activity Depth	Activity Depth Unit	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value Status	Result Value as Text	Units	Analytical Proc ID	Metric Type ID	Metric Value	Metric Unit	Metric Score
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Nitrate		Total	Actual		Final	Present Below Quantification Limit		~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Sulfate		Total	Actual		Final	15.9273	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Calcium		Total	Actual		Final	55.2393	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Magnesium		Total	Actual		Final	32.832912	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Sodium		Total	Actual		Final	38.7128729	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Potassium			Actual		Final	8.4658546	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Silica			Actual		Final	5.914	mg/l	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Hydrogen			Actual		Final	0.085	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Hydroxide		Total	Actual		Final	0.117	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Sum of cations		Total	Actual		Final	135.55	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Sum of anions		Total	Actual		Final	147.37	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Anion deficit		Total	Actual		Final	-11.82	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Organic anions		Total	Actual		Final	10.29	ueq/L	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine					Conductivity			Actual		Final	15.6	uS/cm	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	POE5:0191:1:P	2009-10-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Chlorella 				Chlorella	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5811		Actual		Final	9.09401709401709	count	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	POE5:0191:1:P	2009-10-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Bosmina 				Bosmina	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83936		Actual		Final	3.50417124038945e-005	count	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	POE5:0191:1:P	2009-10-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Cryptomonas 				Cryptomonas	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=10635		Actual		Final	2.5982905982906	count	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	DEPTHMAX	44	m	44
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	ELEV_PT	916.56	m	916.56
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REF_CLUSTER			A
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	NUT_REG			XI
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RT_NLA			REF
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	ECO_LEV_3			66
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	SLD			5.03391635
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	URBAN			NO
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	PERM_WATER			Yes
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	NON_SALINE			Yes
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	SRFC_AREA			Yes
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	METER_DEEP			Yes
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	OPEN_WATER			Yes
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AQUACULTUR			No
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	DISPOSAL			No
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	ECO_NUTA			XI
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	LAKE_ORIGIN			MAN-MADE
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	SIZE_CLASS			05:>500-50
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AREA_HA	640.031702	ha	640.031702
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	LAKEAREA	6.40031702	km2	6.40031702
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	LAKEPERIM	45.1452092	km	45.1452092
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	DEPTH_X	44	m	44
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	EVAPORATE			No
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	PHYS_ACCES			Yes
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	LAKEINFO:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	SEWAGE			No
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	POE5:0191:1:P	2009-10-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Daphnia catawba 				Daphnia catawba	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83886		Actual		Final	0.000115637650932852	count	~				
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NH4ION	0.21292517	ueq/L	0.21292517
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	SOBC	135.25	ueq/L	135.25
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	BALANCE2	-4.18	%	-4.18
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	CONDHO2	14.84	uS/cm	14.84
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NO3_NO2	0.005	mg/l	0.005
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NO3NO2_FLAG			<RL (0.02)
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NO3NO2_HT	9	days	9
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NO3NO2_HT_ALERT			Y
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NO3NO2_RL_ALERT			Y
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NO3N_PPM	0.005	mg/l	0.005
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	QWCH:0191:1:070721:P	2007-07-21 00:00:00		Water	Sample-Routine	Sample-Routine													~	NH4N_PPM	0.005	mg/l	0.005
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_RESIDENCES			Low
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_LAWNS			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_CONSTRUCTION			Low
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_PIPES			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_DUMPING			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_ROADS			Low
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_BRIDGES			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	RES_SEWAGE			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REC_TRAILS			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REC_PARKS			Low
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REC_PRIMITIVE			Low
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REC_RESORTS			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REC_MARINAS			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REC_TRASH			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	REC_FILMS			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AGR_CROPLAND			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AGR_PASTURE			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AGR_LIVESTOCK			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AGR_ORCHARDS			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AGR_POULTRY			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AGR_FEEDLOT			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	AGR_WITHDRAWL			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_INDUSTRIAL			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_MINES			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_OIL			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_POWER			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_LOGGING			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_FIRE			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_ODORS			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	IND_COMMERCIAL			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	MAN_LIMING			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	MAN_TREATMENT			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	MAN_ANGLING			Low
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	MAN_DRINKING_WATER			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	MAN_MACROPHYTE			None
EPA National Aquatic Resources Survey (NARS)	NLA06608-0191	NORTH CAROLINA	MACON	06010202	06010202	35.1678348	-83.6670913	WGS84       	VIS:0191:1	2007-07-21 00:00:00		Other	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment													~	MAN_LEVEL_FLUCTUATIONS			Low
